------------------------------------------------
Job ID: 33406885
Run on host: compg016.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Wed Jan 20 10:24:58 GMT 2021
------------------------------------------------
Running on the GPU
Succesfully loaded OASIS train data.
Succesfully loaded OASIS   val data.

Start training.
----------------------------------------------------------------------------------------------------------------------
------------------------------------------------
Job ID: 33407395
Run on host: compg016.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Wed Jan 20 10:29:51 GMT 2021
------------------------------------------------
Running on the GPU
Succesfully loaded OASIS train data.
Succesfully loaded OASIS   val data.

Start training.
----------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train loss: 6.04038 |train loss ravg: 6.04038 |train MAE:  6.04038 |train MAE ravg:  6.04038 |val loss: 8.79506 |val loss ravg: 8.79506 |val MAE:  8.79506 |val MAE ravg:  8.79506 |
|epoch:   1 | lr: 0.010 |train loss: 5.98595 |train loss ravg: 6.01317 |train MAE:  5.98595 |train MAE ravg:  6.01317 |val loss: 11.12237 |val loss ravg: 9.95871 |val MAE:  11.12237 |val MAE ravg:  9.95871 |
|epoch:   2 | lr: 0.010 |train loss: 5.78251 |train loss ravg: 5.93628 |train MAE:  5.78251 |train MAE ravg:  5.93628 |val loss: 7.35427 |val loss ravg: 9.09057 |val MAE:  7.35427 |val MAE ravg:  9.09056 |
|epoch:   3 | lr: 0.010 |train loss: 5.82946 |train loss ravg: 5.90957 |train MAE:  5.82946 |train MAE ravg:  5.90958 |val loss: 7.18928 |val loss ravg: 8.61524 |val MAE:  7.18928 |val MAE ravg:  8.61524 |
|epoch:   4 | lr: 0.010 |train loss: 5.90871 |train loss ravg: 5.90940 |train MAE:  5.90871 |train MAE ravg:  5.90940 |val loss: 7.46488 |val loss ravg: 8.38517 |val MAE:  7.46488 |val MAE ravg:  8.38517 |
|epoch:   5 | lr: 0.010 |train loss: 5.81887 |train loss ravg: 5.89431 |train MAE:  5.81887 |train MAE ravg:  5.89431 |val loss: 7.45111 |val loss ravg: 8.22950 |val MAE:  7.45111 |val MAE ravg:  8.22949 |
|epoch:   6 | lr: 0.010 |train loss: 5.81160 |train loss ravg: 5.88250 |train MAE:  5.81160 |train MAE ravg:  5.88250 |val loss: 6.47332 |val loss ravg: 7.97861 |val MAE:  6.47332 |val MAE ravg:  7.97861 |
|epoch:   7 | lr: 0.010 |train loss: 5.67943 |train loss ravg: 5.85711 |train MAE:  5.67943 |train MAE ravg:  5.85711 |val loss: 5.91815 |val loss ravg: 7.72105 |val MAE:  5.91815 |val MAE ravg:  7.72105 |
|epoch:   8 | lr: 0.010 |train loss: 5.73912 |train loss ravg: 5.84400 |train MAE:  5.73913 |train MAE ravg:  5.84400 |val loss: 6.39316 |val loss ravg: 7.57351 |val MAE:  6.39316 |val MAE ravg:  7.57351 |
|epoch:   9 | lr: 0.010 |train loss: 5.53099 |train loss ravg: 5.81270 |train MAE:  5.53099 |train MAE ravg:  5.81270 |val loss: 6.53721 |val loss ravg: 7.46988 |val MAE:  6.53721 |val MAE ravg:  7.46988 |
|epoch:  10 | lr: 0.010 |train loss: 5.69981 |train loss ravg: 5.80244 |train MAE:  5.69981 |train MAE ravg:  5.80244 |val loss: 7.86901 |val loss ravg: 7.50616 |val MAE:  7.86901 |val MAE ravg:  7.50616 |
|epoch:  11 | lr: 0.007 |train loss: 5.40754 |train loss ravg: 5.76953 |train MAE:  5.40754 |train MAE ravg:  5.76953 |val loss: 6.53939 |val loss ravg: 7.42560 |val MAE:  6.53939 |val MAE ravg:  7.42560 |
|epoch:  12 | lr: 0.007 |train loss: 5.52840 |train loss ravg: 5.75098 |train MAE:  5.52840 |train MAE ravg:  5.75098 |val loss: 5.58826 |val loss ravg: 7.28427 |val MAE:  5.58826 |val MAE ravg:  7.28427 |
|epoch:  13 | lr: 0.007 |train loss: 5.30477 |train loss ravg: 5.71911 |train MAE:  5.30477 |train MAE ravg:  5.71911 |val loss: 6.45961 |val loss ravg: 7.22536 |val MAE:  6.45961 |val MAE ravg:  7.22536 |
|epoch:  14 | lr: 0.007 |train loss: 5.03089 |train loss ravg: 5.67323 |train MAE:  5.03089 |train MAE ravg:  5.67323 |val loss: 6.94170 |val loss ravg: 7.20645 |val MAE:  6.94170 |val MAE ravg:  7.20645 |
|epoch:  15 | lr: 0.007 |train loss: 5.36710 |train loss ravg: 5.65410 |train MAE:  5.36710 |train MAE ravg:  5.65410 |val loss: 6.66355 |val loss ravg: 7.17252 |val MAE:  6.66355 |val MAE ravg:  7.17252 |
